Medida/0/_ID,Medida/0/_Variable,Medida/0/_Unidades,Medida/0/_Valor,Medida/0/_Codigo_validacion,Medida/1/_ID,Medida/1/_Variable,Medida/1/_Unidades,Medida/1/_Valor,Medida/1/_Codigo_validacion,Medida/2/_ID,Medida/2/_Variable,Medida/2/_Unidades,Medida/2/_Valor,Medida/2/_Codigo_validacion,Medida/3/_ID,Medida/3/_Variable,Medida/3/_Unidades,Medida/3/_Valor,Medida/3/_Codigo_validacion,Medida/4/_ID,Medida/4/_Variable,Medida/4/_Unidades,Medida/4/_Valor,Medida/4/_Codigo_validacion,Medida/5/_ID,Medida/5/_Variable,Medida/5/_Unidades,Medida/5/_Valor,Medida/5/_Codigo_validacion,Medida/6/_ID,Medida/6/_Variable,Medida/6/_Unidades,Medida/6/_Valor,Medida/6/_Codigo_validacion,Medida/7/_ID,Medida/7/_Variable,Medida/7/_Unidades,Medida/7/_Valor,Medida/7/_Codigo_validacion,Medida/8/_ID,Medida/8/_Variable,Medida/8/_Unidades,Medida/8/_Valor,Medida/8/_Codigo_validacion,Medida/9/_ID,Medida/9/_Variable,Medida/9/_Unidades,Medida/9/_Valor,Medida/9/_Codigo_validacion,Medida/10/_ID,Medida/10/_Variable,Medida/10/_Unidades,Medida/10/_Valor,Medida/10/_Codigo_validacion,Medida/11/_ID,Medida/11/_Variable,Medida/11/_Unidades,Medida/11/_Valor,Medida/11/_Codigo_validacion,Medida/12/_ID,Medida/12/_Variable,Medida/12/_Unidades,Medida/12/_Valor,Medida/12/_Codigo_validacion,Medida/13/_ID,Medida/13/_Variable,Medida/13/_Unidades,Medida/13/_Valor,Medida/13/_Codigo_validacion,Medida/14/_ID,Medida/14/_Variable,Medida/14/_Unidades,Medida/14/_Valor,Medida/14/_Codigo_validacion,Medida/15/_ID,Medida/15/_Variable,Medida/15/_Unidades,Medida/15/_Valor,Medida/15/_Codigo_validacion,Medida/16/_ID,Medida/16/_Variable,Medida/16/_Unidades,Medida/16/_Valor,Medida/16/_Codigo_validacion,Medida/17/_ID,Medida/17/_Variable,Medida/17/_Unidades,Medida/17/_Valor,Medida/17/_Codigo_validacion,Medida/18/_ID,Medida/18/_Variable,Medida/18/_Unidades,Medida/18/_Valor,Medida/18/_Codigo_validacion,Medida/19/_ID,Medida/19/_Variable,Medida/19/_Unidades,Medida/19/_Valor,Medida/19/_Codigo_validacion,Medida/20/_ID,Medida/20/_Variable,Medida/20/_Unidades,Medida/20/_Valor,Medida/20/_Codigo_validacion,Medida/21/_ID,Medida/21/_Variable,Medida/21/_Unidades,Medida/21/_Valor,Medida/21/_Codigo_validacion,Medida/22/_ID,Medida/22/_Variable,Medida/22/_Unidades,Medida/22/_Valor,Medida/22/_Codigo_validacion,Medida/23/_ID,Medida/23/_Variable,Medida/23/_Unidades,Medida/23/_Valor,Medida/23/_Codigo_validacion,Medida/24/_ID,Medida/24/_Variable,Medida/24/_Unidades,Medida/24/_Valor,Medida/24/_Codigo_validacion,Medida/25/_ID,Medida/25/_Variable,Medida/25/_Unidades,Medida/25/_Valor,Medida/25/_Codigo_validacion,Medida/26/_ID,Medida/26/_Variable,Medida/26/_Unidades,Medida/26/_Valor,Medida/26/_Codigo_validacion,Medida/27/_ID,Medida/27/_Variable,Medida/27/_Unidades,Medida/27/_Valor,Medida/27/_Codigo_validacion,_Data
81,Velocidade do vento a 10m,m/s,"0,76",1,81,Refacho a 10m,m/s,"2,58",1,81,Velocidade do vento a 30m,m/s,"2,14",1,81,Refacho a 30m,m/s,"3,45",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,63",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,43",1,82,Desviación típica da dirección do vento a 10m,º,64,1,82,Desviación típica da dirección do vento a 30m,º,12,1,82,Dirección do refacho a 30m,º,140,1,82,Dirección do vento a 30m,º,140,1,82,Dirección do refacho a 10m,º,98,1,82,Dirección do vento a 10m,º,110,1,83,Temperatura a 1.5m,ºC,"10,52",1,83,Temperatura a 0.1m,ºC,"9,91",1,83,Temperatura a 30m,ºC,"11,16",1,83,Temperatura a 10m,ºC,"10,72",1,86,Humidade Relativa a 10m,%,93,1,86,Humidade Relativa a 30m,%,92,1,86,Humidade Relativa a 1.5m,%,96,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"982,03",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,83",1,10021,Temperatura do chan a -0.5m,ºC,"18,11",1,10021,Temperatura do chan a -0.1m,ºC,"17,02",1,10024,Presión reducida,hPa,"1012,57",1,19/10/2017 1:50:00
81,Velocidade do vento a 10m,m/s,"0,59",1,81,Refacho a 10m,m/s,"1,65",1,81,Velocidade do vento a 30m,m/s,"2,14",1,81,Refacho a 30m,m/s,"3,79",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,58",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,39",1,82,Desviación típica da dirección do vento a 10m,º,18,1,82,Desviación típica da dirección do vento a 30m,º,11,1,82,Dirección do refacho a 30m,º,151,1,82,Dirección do vento a 30m,º,143,1,82,Dirección do refacho a 10m,º,112,1,82,Dirección do vento a 10m,º,92,1,83,Temperatura a 1.5m,ºC,"10,45",1,83,Temperatura a 0.1m,ºC,"9,88",1,83,Temperatura a 30m,ºC,"11,07",1,83,Temperatura a 10m,ºC,"10,6",1,86,Humidade Relativa a 10m,%,93,1,86,Humidade Relativa a 30m,%,92,1,86,Humidade Relativa a 1.5m,%,96,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,96",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,76",1,10021,Temperatura do chan a -0.5m,ºC,"18,11",1,10021,Temperatura do chan a -0.1m,ºC,17,1,10024,Presión reducida,hPa,"1012,5",1,19/10/2017 2:00:00
81,Velocidade do vento a 10m,m/s,"0,89",1,81,Refacho a 10m,m/s,"1,75",1,81,Velocidade do vento a 30m,m/s,"1,92",1,81,Refacho a 30m,m/s,"2,71",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,4",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,3",1,82,Desviación típica da dirección do vento a 10m,º,28,1,82,Desviación típica da dirección do vento a 30m,º,11,1,82,Dirección do refacho a 30m,º,147,1,82,Dirección do vento a 30m,º,137,1,82,Dirección do refacho a 10m,º,112,1,82,Dirección do vento a 10m,º,104,1,83,Temperatura a 1.5m,ºC,"10,41",1,83,Temperatura a 0.1m,ºC,"9,96",1,83,Temperatura a 30m,ºC,"10,96",1,83,Temperatura a 10m,ºC,"10,53",1,86,Humidade Relativa a 10m,%,93,1,86,Humidade Relativa a 30m,%,92,1,86,Humidade Relativa a 1.5m,%,96,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"982,01",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,72",1,10021,Temperatura do chan a -0.5m,ºC,"18,1",1,10021,Temperatura do chan a -0.1m,ºC,"16,97",1,10024,Presión reducida,hPa,"1012,55",1,19/10/2017 2:10:00
81,Velocidade do vento a 10m,m/s,"0,97",1,81,Refacho a 10m,m/s,"1,75",1,81,Velocidade do vento a 30m,m/s,"1,69",1,81,Refacho a 30m,m/s,"2,35",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,31",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,3",1,82,Desviación típica da dirección do vento a 10m,º,19,1,82,Desviación típica da dirección do vento a 30m,º,13,1,82,Dirección do refacho a 30m,º,116,1,82,Dirección do vento a 30m,º,121,1,82,Dirección do refacho a 10m,º,118,1,82,Dirección do vento a 10m,º,81,1,83,Temperatura a 1.5m,ºC,"10,41",1,83,Temperatura a 0.1m,ºC,"10,02",1,83,Temperatura a 30m,ºC,"11,02",1,83,Temperatura a 10m,ºC,"10,54",1,86,Humidade Relativa a 10m,%,93,1,86,Humidade Relativa a 30m,%,92,1,86,Humidade Relativa a 1.5m,%,96,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"982,03",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,72",1,10021,Temperatura do chan a -0.5m,ºC,"18,1",1,10021,Temperatura do chan a -0.1m,ºC,"16,95",1,10024,Presión reducida,hPa,"1012,58",1,19/10/2017 2:20:00
81,Velocidade do vento a 10m,m/s,"0,86",1,81,Refacho a 10m,m/s,"2,06",1,81,Velocidade do vento a 30m,m/s,"1,34",1,81,Refacho a 30m,m/s,"2,02",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,32",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,36",1,82,Desviación típica da dirección do vento a 10m,º,18,1,82,Desviación típica da dirección do vento a 30m,º,14,1,82,Dirección do refacho a 30m,º,139,1,82,Dirección do vento a 30m,º,136,1,82,Dirección do refacho a 10m,º,123,1,82,Dirección do vento a 10m,º,98,1,83,Temperatura a 1.5m,ºC,"10,35",1,83,Temperatura a 0.1m,ºC,"9,99",1,83,Temperatura a 30m,ºC,"11,14",1,83,Temperatura a 10m,ºC,"10,56",1,86,Humidade Relativa a 10m,%,93,1,86,Humidade Relativa a 30m,%,91,1,86,Humidade Relativa a 1.5m,%,96,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"982,07",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,66",1,10021,Temperatura do chan a -0.5m,ºC,"18,1",1,10021,Temperatura do chan a -0.1m,ºC,"16,93",1,10024,Presión reducida,hPa,"1012,63",1,19/10/2017 2:30:00
81,Velocidade do vento a 10m,m/s,"1,02",1,81,Refacho a 10m,m/s,"1,65",1,81,Velocidade do vento a 30m,m/s,"1,04",1,81,Refacho a 30m,m/s,"1,76",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,4",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,27",1,82,Desviación típica da dirección do vento a 10m,º,9,1,82,Desviación típica da dirección do vento a 30m,º,10,1,82,Dirección do refacho a 30m,º,138,1,82,Dirección do vento a 30m,º,148,1,82,Dirección do refacho a 10m,º,115,1,82,Dirección do vento a 10m,º,105,1,83,Temperatura a 1.5m,ºC,"10,44",1,83,Temperatura a 0.1m,ºC,"10,15",1,83,Temperatura a 30m,ºC,"11,21",1,83,Temperatura a 10m,ºC,"10,69",1,86,Humidade Relativa a 10m,%,92,1,86,Humidade Relativa a 30m,%,91,1,86,Humidade Relativa a 1.5m,%,95,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,98",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,74",1,10021,Temperatura do chan a -0.5m,ºC,"18,1",1,10021,Temperatura do chan a -0.1m,ºC,"16,9",1,10024,Presión reducida,hPa,"1012,53",1,19/10/2017 2:40:00
81,Velocidade do vento a 10m,m/s,"0,97",1,81,Refacho a 10m,m/s,"1,54",1,81,Velocidade do vento a 30m,m/s,"0,92",1,81,Refacho a 30m,m/s,"2,16",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,58",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,24",1,82,Desviación típica da dirección do vento a 10m,º,14,1,82,Desviación típica da dirección do vento a 30m,º,9,1,82,Dirección do refacho a 30m,º,145,1,82,Dirección do vento a 30m,º,152,1,82,Dirección do refacho a 10m,º,106,1,82,Dirección do vento a 10m,º,103,1,83,Temperatura a 1.5m,ºC,"10,5",1,83,Temperatura a 0.1m,ºC,"10,18",1,83,Temperatura a 30m,ºC,"11,35",1,83,Temperatura a 10m,ºC,"10,75",1,86,Humidade Relativa a 10m,%,92,1,86,Humidade Relativa a 30m,%,90,1,86,Humidade Relativa a 1.5m,%,95,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,98",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,75",1,10021,Temperatura do chan a -0.5m,ºC,"18,1",1,10021,Temperatura do chan a -0.1m,ºC,"16,88",1,10024,Presión reducida,hPa,"1012,51",1,19/10/2017 2:50:00
81,Velocidade do vento a 10m,m/s,"0,96",1,81,Refacho a 10m,m/s,"1,65",1,81,Velocidade do vento a 30m,m/s,"1,21",1,81,Refacho a 30m,m/s,"1,86",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,32",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,27",1,82,Desviación típica da dirección do vento a 10m,º,8,1,82,Desviación típica da dirección do vento a 30m,º,6,1,82,Dirección do refacho a 30m,º,139,1,82,Dirección do vento a 30m,º,141,1,82,Dirección do refacho a 10m,º,102,1,82,Dirección do vento a 10m,º,106,1,83,Temperatura a 1.5m,ºC,"10,5",1,83,Temperatura a 0.1m,ºC,"10,23",1,83,Temperatura a 30m,ºC,"11,31",1,83,Temperatura a 10m,ºC,"10,76",1,86,Humidade Relativa a 10m,%,92,1,86,Humidade Relativa a 30m,%,90,1,86,Humidade Relativa a 1.5m,%,95,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,85",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,72",1,10021,Temperatura do chan a -0.5m,ºC,"18,1",1,10021,Temperatura do chan a -0.1m,ºC,"16,86",1,10024,Presión reducida,hPa,"1012,39",1,19/10/2017 3:00:00
81,Velocidade do vento a 10m,m/s,"0,93",1,81,Refacho a 10m,m/s,"1,65",1,81,Velocidade do vento a 30m,m/s,"1,29",1,81,Refacho a 30m,m/s,"1,76",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,23",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,29",1,82,Desviación típica da dirección do vento a 10m,º,13,1,82,Desviación típica da dirección do vento a 30m,º,8,1,82,Dirección do refacho a 30m,º,143,1,82,Dirección do vento a 30m,º,146,1,82,Dirección do refacho a 10m,º,124,1,82,Dirección do vento a 10m,º,118,1,83,Temperatura a 1.5m,ºC,"10,54",1,83,Temperatura a 0.1m,ºC,"10,33",1,83,Temperatura a 30m,ºC,"11,22",1,83,Temperatura a 10m,ºC,"10,73",1,86,Humidade Relativa a 10m,%,92,1,86,Humidade Relativa a 30m,%,90,1,86,Humidade Relativa a 1.5m,%,95,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,83",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,73",1,10021,Temperatura do chan a -0.5m,ºC,"18,09",1,10021,Temperatura do chan a -0.1m,ºC,"16,84",1,10024,Presión reducida,hPa,"1012,36",1,19/10/2017 3:10:00
81,Velocidade do vento a 10m,m/s,"1,12",1,81,Refacho a 10m,m/s,"1,75",1,81,Velocidade do vento a 30m,m/s,"1,71",1,81,Refacho a 30m,m/s,"2,32",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,31",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,26",1,82,Desviación típica da dirección do vento a 10m,º,9,1,82,Desviación típica da dirección do vento a 30m,º,7,1,82,Dirección do refacho a 30m,º,138,1,82,Dirección do vento a 30m,º,139,1,82,Dirección do refacho a 10m,º,118,1,82,Dirección do vento a 10m,º,105,1,83,Temperatura a 1.5m,ºC,"10,59",1,83,Temperatura a 0.1m,ºC,"10,38",1,83,Temperatura a 30m,ºC,"11,26",1,83,Temperatura a 10m,ºC,"10,77",1,86,Humidade Relativa a 10m,%,91,1,86,Humidade Relativa a 30m,%,90,1,86,Humidade Relativa a 1.5m,%,94,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,72",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,71",1,10021,Temperatura do chan a -0.5m,ºC,"18,09",1,10021,Temperatura do chan a -0.1m,ºC,"16,82",1,10024,Presión reducida,hPa,"1012,24",1,19/10/2017 3:20:00
81,Velocidade do vento a 10m,m/s,"0,98",1,81,Refacho a 10m,m/s,"1,85",1,81,Velocidade do vento a 30m,m/s,"1,9",1,81,Refacho a 30m,m/s,"2,81",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,38",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,34",1,82,Desviación típica da dirección do vento a 10m,º,15,1,82,Desviación típica da dirección do vento a 30m,º,9,1,82,Dirección do refacho a 30m,º,128,1,82,Dirección do vento a 30m,º,136,1,82,Dirección do refacho a 10m,º,104,1,82,Dirección do vento a 10m,º,89,1,83,Temperatura a 1.5m,ºC,"10,61",1,83,Temperatura a 0.1m,ºC,"10,39",1,83,Temperatura a 30m,ºC,"11,3",1,83,Temperatura a 10m,ºC,"10,85",1,86,Humidade Relativa a 10m,%,91,1,86,Humidade Relativa a 30m,%,90,1,86,Humidade Relativa a 1.5m,%,94,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,66",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,72",1,10021,Temperatura do chan a -0.5m,ºC,"18,09",1,10021,Temperatura do chan a -0.1m,ºC,"16,79",1,10024,Presión reducida,hPa,"1012,18",1,19/10/2017 3:30:00
81,Velocidade do vento a 10m,m/s,"0,76",1,81,Refacho a 10m,m/s,"1,74",1,81,Velocidade do vento a 30m,m/s,"2,63",1,81,Refacho a 30m,m/s,"3,62",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,44",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,36",1,82,Desviación típica da dirección do vento a 10m,º,35,1,82,Desviación típica da dirección do vento a 30m,º,8,1,82,Dirección do refacho a 30m,º,143,1,82,Dirección do vento a 30m,º,145,1,82,Dirección do refacho a 10m,º,127,1,82,Dirección do vento a 10m,º,93,1,83,Temperatura a 1.5m,ºC,"10,63",1,83,Temperatura a 0.1m,ºC,"10,38",1,83,Temperatura a 30m,ºC,"11,24",1,83,Temperatura a 10m,ºC,"10,78",1,86,Humidade Relativa a 10m,%,91,1,86,Humidade Relativa a 30m,%,90,1,86,Humidade Relativa a 1.5m,%,94,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,51",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,75",1,10021,Temperatura do chan a -0.5m,ºC,"18,09",1,10021,Temperatura do chan a -0.1m,ºC,"16,77",1,10024,Presión reducida,hPa,"1012,02",1,19/10/2017 3:40:00
81,Velocidade do vento a 10m,m/s,"0,38",1,81,Refacho a 10m,m/s,"1,21",1,81,Velocidade do vento a 30m,m/s,"2,36",1,81,Refacho a 30m,m/s,"3,23",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,46",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,24",1,82,Desviación típica da dirección do vento a 10m,º,42,1,82,Desviación típica da dirección do vento a 30m,º,8,1,82,Dirección do refacho a 30m,º,151,1,82,Dirección do vento a 30m,º,151,1,82,Dirección do refacho a 10m,º,188,1,82,Dirección do vento a 10m,º,135,1,83,Temperatura a 1.5m,ºC,"10,63",1,83,Temperatura a 0.1m,ºC,"10,35",1,83,Temperatura a 30m,ºC,"11,31",1,83,Temperatura a 10m,ºC,"10,76",1,86,Humidade Relativa a 10m,%,91,1,86,Humidade Relativa a 30m,%,89,1,86,Humidade Relativa a 1.5m,%,94,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,5",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,75",1,10021,Temperatura do chan a -0.5m,ºC,"18,09",1,10021,Temperatura do chan a -0.1m,ºC,"16,75",1,10024,Presión reducida,hPa,"1012,01",1,19/10/2017 3:50:00
81,Velocidade do vento a 10m,m/s,"0,57",1,81,Refacho a 10m,m/s,"1,75",1,81,Velocidade do vento a 30m,m/s,"2,52",1,81,Refacho a 30m,m/s,"3,46",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,43",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,35",1,82,Desviación típica da dirección do vento a 10m,º,29,1,82,Desviación típica da dirección do vento a 30m,º,6,1,82,Dirección do refacho a 30m,º,150,1,82,Dirección do vento a 30m,º,151,1,82,Dirección do refacho a 10m,º,142,1,82,Dirección do vento a 10m,º,132,1,83,Temperatura a 1.5m,ºC,"10,64",1,83,Temperatura a 0.1m,ºC,"10,4",1,83,Temperatura a 30m,ºC,"11,28",1,83,Temperatura a 10m,ºC,"10,73",1,86,Humidade Relativa a 10m,%,92,1,86,Humidade Relativa a 30m,%,89,1,86,Humidade Relativa a 1.5m,%,94,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,45",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,79",1,10021,Temperatura do chan a -0.5m,ºC,"18,09",1,10021,Temperatura do chan a -0.1m,ºC,"16,73",1,10024,Presión reducida,hPa,"1011,96",1,19/10/2017 4:00:00
81,Velocidade do vento a 10m,m/s,"0,63",1,81,Refacho a 10m,m/s,"2,26",1,81,Velocidade do vento a 30m,m/s,"2,79",1,81,Refacho a 30m,m/s,"3,97",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,43",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,42",1,82,Desviación típica da dirección do vento a 10m,º,44,1,82,Desviación típica da dirección do vento a 30m,º,7,1,82,Dirección do refacho a 30m,º,153,1,82,Dirección do vento a 30m,º,151,1,82,Dirección do refacho a 10m,º,126,1,82,Dirección do vento a 10m,º,102,1,83,Temperatura a 1.5m,ºC,"10,68",1,83,Temperatura a 0.1m,ºC,"10,66",1,83,Temperatura a 30m,ºC,"11,27",1,83,Temperatura a 10m,ºC,"10,77",1,86,Humidade Relativa a 10m,%,91,1,86,Humidade Relativa a 30m,%,89,1,86,Humidade Relativa a 1.5m,%,95,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,45",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,85",1,10021,Temperatura do chan a -0.5m,ºC,"18,09",1,10021,Temperatura do chan a -0.1m,ºC,"16,71",1,10024,Presión reducida,hPa,"1011,95",1,19/10/2017 4:10:00
81,Velocidade do vento a 10m,m/s,"0,61",1,81,Refacho a 10m,m/s,"1,75",1,81,Velocidade do vento a 30m,m/s,"2,39",1,81,Refacho a 30m,m/s,"3,4",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,44",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,34",1,82,Desviación típica da dirección do vento a 10m,º,39,1,82,Desviación típica da dirección do vento a 30m,º,8,1,82,Dirección do refacho a 30m,º,140,1,82,Dirección do vento a 30m,º,148,1,82,Dirección do refacho a 10m,º,162,1,82,Dirección do vento a 10m,º,125,1,83,Temperatura a 1.5m,ºC,"10,78",1,83,Temperatura a 0.1m,ºC,"10,86",1,83,Temperatura a 30m,ºC,"11,31",1,83,Temperatura a 10m,ºC,"10,84",1,86,Humidade Relativa a 10m,%,91,1,86,Humidade Relativa a 30m,%,89,1,86,Humidade Relativa a 1.5m,%,95,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,43",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,96",1,10021,Temperatura do chan a -0.5m,ºC,"18,09",1,10021,Temperatura do chan a -0.1m,ºC,"16,7",1,10024,Presión reducida,hPa,"1011,92",1,19/10/2017 4:20:00
81,Velocidade do vento a 10m,m/s,"0,69",1,81,Refacho a 10m,m/s,"1,75",1,81,Velocidade do vento a 30m,m/s,"2,46",1,81,Refacho a 30m,m/s,"3,43",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,46",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,34",1,82,Desviación típica da dirección do vento a 10m,º,35,1,82,Desviación típica da dirección do vento a 30m,º,8,1,82,Dirección do refacho a 30m,º,149,1,82,Dirección do vento a 30m,º,150,1,82,Dirección do refacho a 10m,º,157,1,82,Dirección do vento a 10m,º,145,1,83,Temperatura a 1.5m,ºC,"10,83",1,83,Temperatura a 0.1m,ºC,"10,89",1,83,Temperatura a 30m,ºC,"11,32",1,83,Temperatura a 10m,ºC,"10,9",1,86,Humidade Relativa a 10m,%,91,1,86,Humidade Relativa a 30m,%,89,1,86,Humidade Relativa a 1.5m,%,94,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,31",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,98",1,10021,Temperatura do chan a -0.5m,ºC,"18,09",1,10021,Temperatura do chan a -0.1m,ºC,"16,68",1,10024,Presión reducida,hPa,"1011,79",1,19/10/2017 4:30:00
81,Velocidade do vento a 10m,m/s,"1,15",1,81,Refacho a 10m,m/s,"2,26",1,81,Velocidade do vento a 30m,m/s,"2,4",1,81,Refacho a 30m,m/s,"3,13",1,81,Desviación típica da velocidade do vento a 30m,m/s,"0,31",1,81,Desviación típica da velocidade do vento a 10m,m/s,"0,45",1,82,Desviación típica da dirección do vento a 10m,º,14,1,82,Desviación típica da dirección do vento a 30m,º,6,1,82,Dirección do refacho a 30m,º,147,1,82,Dirección do vento a 30m,º,145,1,82,Dirección do refacho a 10m,º,159,1,82,Dirección do vento a 10m,º,133,1,83,Temperatura a 1.5m,ºC,"10,85",1,83,Temperatura a 0.1m,ºC,"10,89",1,83,Temperatura a 30m,ºC,"11,28",1,83,Temperatura a 10m,ºC,"10,94",1,86,Humidade Relativa a 10m,%,90,1,86,Humidade Relativa a 30m,%,89,1,86,Humidade Relativa a 1.5m,%,94,1,88,Radiación solar,W/m2,0,1,89,Radiación difusa,W/m2,0,1,10001,Chuvia,L/m2,0,1,10002,Presión,hPa,"981,24",1,10006,Horas de sol,h,0,1,10018,Temperatura de orballo a 1.5m,ºC,"9,91",1,10021,Temperatura do chan a -0.5m,ºC,"18,09",1,10021,Temperatura do chan a -0.1m,ºC,"16,66",1,10024,Presión reducida,hPa,"1011,72",1,19/10/2017 4:40:00
